step,energy,avg_error,long_links,self_aware,total_activity,total_weights,generation,perception_conflict
121,3738.1075428783433,0.036470011557141045,8,0,451,7836.821121629475,1,1.0
122,3760.5956847863895,0.03652469763254587,8,0,451,7888.150069576866,1,1.0
123,3780.148617777732,0.03642172484227018,8,0,451,7939.427855049589,1,1.0
124,3802.5954067241873,0.036384846060675276,8,0,451,7990.654529376592,1,1.0
125,3823.9719788021903,0.03641133871367891,8,0,451,8041.830143835659,1,1.0
126,3848.340622586322,0.03616418326773402,8,0,451,8092.954749653467,1,1.0
127,3875.608714250577,0.036082546327142924,8,0,451,8144.0283980056265,1,1.0
128,3900.8134830567114,0.036028267331200924,8,0,451,8195.051140016745,1,1.0
129,3928.9034853807902,0.03600162310638348,8,0,451,8246.023026760473,1,1.0
130,3948.9316196314207,0.03586473250857554,8,0,451,8296.94410925955,1,1.0
131,3970.006360742616,0.035971400116534255,8,0,451,8347.814438485866,1,1.0
132,3997.050958437586,0.03592143746952607,8,0,451,8398.634065360497,1,1.0
133,4016.989545975792,0.035933383393129265,8,0,451,8449.403040753778,1,1.0
134,4041.980645583698,0.03594458237855316,8,0,451,8500.121415485335,1,1.0
135,4063.8922155995224,0.035800392152610556,8,0,451,8550.78924032414,1,1.0
136,4088.7383644698753,0.03576297063954276,8,0,451,8601.406565988573,1,1.0
137,4107.537703134166,0.035677844904360496,8,0,451,8651.973443146453,1,1.0
138,4131.272653601848,0.035641580021985926,8,0,451,8702.489922415112,1,1.0
139,4152.925731472947,0.035663591425358104,8,0,451,8752.956054361423,1,1.0
140,4176.48009301836,0.035631626977029617,8,0,451,8803.371889501865,1,1.0
141,4199.0551092671785,0.03562553453311279,8,0,451,8853.737478302572,1,1.0
142,4220.588056061964,0.03558734918410387,8,0,451,8904.052871179378,1,1.0
143,4244.009388901654,0.035537886718959216,8,0,451,8954.318118497871,1,1.0
144,4268.357469924033,0.03553951986025054,8,0,451,9004.533270573447,1,1.0
145,4289.74609279566,0.03557247530629137,8,0,451,9054.69837767135,1,1.0
146,4316.060229840388,0.03550060843807722,8,0,451,9104.813490006734,1,1.0
147,4339.344538912145,0.0355097716231964,8,0,451,9154.878657744706,1,1.0
148,4359.487661862031,0.03567996863342267,8,0,451,9204.893931000373,1,1.0
149,4385.484104741626,0.03593630886844258,8,0,451,9254.85935983891,1,1.0
150,4408.639757517742,0.03577570545645637,8,0,451,9304.774994275593,1,1.0
151,4437.784436765234,0.03580962697740277,8,0,451,9354.640884275841,1,1.0
152,4462.767625356711,0.035859396989832,8,0,451,9404.457079755293,1,1.0
153,4486.7219033132205,0.03584428791879595,8,0,451,9454.22363057984,1,1.0
154,4505.676803590961,0.03566367595020004,8,0,451,9503.940586565675,1,1.0
155,4527.514342545416,0.03571218576158447,8,0,451,9553.607997479352,1,1.0
156,4548.331317275586,0.03577668985523241,8,0,451,9603.225913037826,1,1.0
157,4568.152784494183,0.03588398929830545,8,0,451,9652.794382908507,1,1.0
158,4585.780796570231,0.03615588115288359,8,0,451,9702.31345670931,1,1.0
159,4613.445531942537,0.03607422738754387,8,0,451,9751.783184008704,1,1.0
